time_s,diameter_m,diameter_um,temperature_K,mass_kg,d2_norm,Re,Nu,Sh,B_M,mdot_kg_s,Q_conv_W,K_evap_m2_s
0.00072500,0.00009965,99.65111663,320.64558720,0.00000000,0.99303450,1.65965309,2.29136227,2.73265776,0.70291882,-0.00000001,0.02422091,0.00000014
0.00075000,0.00009963,99.63342592,321.32981453,0.00000000,0.99268196,1.65794673,2.29134693,2.72657585,0.72748744,-0.00000001,0.02420233,0.00000014
0.00077500,0.00009962,99.61529170,322.01197221,0.00000000,0.99232063,1.65623974,2.29133106,2.72043144,0.75285726,-0.00000001,0.02418367,0.00000015
0.00080000,0.00009960,99.59670761,322.69203930,0.00000000,0.99195042,1.65453206,2.29131467,2.71422561,0.77905632,-0.00000001,0.02416492,0.00000015
0.00082500,0.00009958,99.57766729,323.36999500,0.00000000,0.99157118,1.65282362,2.29129775,2.70795946,0.80611392,-0.00000001,0.02414608,0.00000015
0.00085000,0.00009956,99.55816439,324.04581857,0.00000000,0.99118281,1.65111434,2.29128027,2.70163411,0.83406072,-0.00000001,0.02412716,0.00000016
0.00087500,0.00009954,99.53819255,324.71948935,0.00000000,0.99078518,1.64940415,2.29126222,2.69525070,0.86292880,-0.00000001,0.02410814,0.00000016
0.00090000,0.00009952,99.51774542,325.39098679,0.00000000,0.99037817,1.64769299,2.29124361,2.68881038,0.89275176,-0.00000001,0.02408903,0.00000016
0.00092500,0.00009950,99.49681667,326.06029036,0.00000000,0.98996165,1.64598079,2.29122441,2.68231433,0.92356483,-0.00000001,0.02406983,0.00000017
0.00095000,0.00009948,99.47539995,326.72737964,0.00000000,0.98953552,1.64426748,2.29120461,2.67576374,0.95540492,-0.00000001,0.02405054,0.00000017
0.00097500,0.00009945,99.45348889,327.39223423,0.00000000,0.98909965,1.64255298,2.29118421,2.66915979,0.98831078,-0.00000001,0.02403115,0.00000018
0.00100000,0.00009943,99.43107717,328.05483378,0.00000000,0.98865391,1.64083724,2.29116318,2.66250369,1.02232309,-0.00000001,0.02401168,0.00000018
0.00102500,0.00009941,99.40815840,328.71515795,0.00000000,0.98819820,1.63912017,2.29114153,2.65579666,1.05748461,-0.00000001,0.02399210,0.00000018
0.00105000,0.00009938,99.38472623,329.37318645,0.00000000,0.98773238,1.63740171,2.29111923,2.64903989,1.09384026,-0.00000001,0.02397243,0.00000019
0.00107500,0.00009936,99.36077427,330.02889894,0.00000000,0.98725635,1.63568179,2.29109628,2.64223462,1.13143733,-0.00000001,0.02395266,0.00000019
0.00110000,0.00009934,99.33629611,330.68227509,0.00000000,0.98676997,1.63396034,2.29107266,2.63538205,1.17032560,-0.00000001,0.02393280,0.00000020
0.00112500,0.00009931,99.31128533,331.33329454,0.00000000,0.98627314,1.63223729,2.29104836,2.62848339,1.21055752,-0.00000001,0.02391283,0.00000020
0.00115000,0.00009929,99.28573547,331.98193685,0.00000000,0.98576573,1.63051257,2.29102338,2.62153986,1.25218839,-0.00000001,0.02389277,0.00000021
0.00117500,0.00009926,99.25964007,332.62818151,0.00000000,0.98524761,1.62878610,2.29099769,2.61455266,1.29527654,-0.00000001,0.02387261,0.00000021
0.00120000,0.00009923,99.23299260,333.27200793,0.00000000,0.98471868,1.62705781,2.29097128,2.60752298,1.33988358,-0.00000001,0.02385235,0.00000021
0.00122500,0.00009921,99.20578650,333.91339539,0.00000000,0.98417881,1.62532764,2.29094416,2.60045200,1.38607461,-0.00000001,0.02383198,0.00000022
0.00125000,0.00009918,99.17801517,334.55232300,0.00000000,0.98362787,1.62359551,2.29091629,2.59334091,1.43391849,-0.00000001,0.02381152,0.00000022
0.00127500,0.00009915,99.14967196,335.18876974,0.00000000,0.98306575,1.62186135,2.29088767,2.58619085,1.48348807,-0.00000001,0.02379095,0.00000023
0.00130000,0.00009912,99.12075015,335.82271435,0.00000000,0.98249231,1.62012508,2.29085829,2.57900298,1.53486053,-0.00000001,0.02377027,0.00000023
0.00132500,0.00009909,99.09124296,336.45413536,0.00000000,0.98190744,1.61838663,2.29082813,2.57177842,1.58811770,-0.00000001,0.02374950,0.00000024
0.00135000,0.00009906,99.06114352,337.08301102,0.00000000,0.98131102,1.61664593,2.29079719,2.56451829,1.64334641,-0.00000001,0.02372861,0.00000024
0.00137500,0.00009903,99.03044491,337.70931931,0.00000000,0.98070290,1.61490290,2.29076544,2.55722366,1.70063883,-0.00000001,0.02370762,0.00000025
0.00140000,0.00009900,98.99914010,338.33303784,0.00000000,0.98008297,1.61315746,2.29073288,2.54989561,1.76009298,-0.00000001,0.02368652,0.00000025
0.00142500,0.00009897,98.96722196,338.95414389,0.00000000,0.97945110,1.61140954,2.29069949,2.54253520,1.82181311,-0.00000001,0.02366532,0.00000026
0.00145000,0.00009893,98.93468326,339.57261430,0.00000000,0.97880716,1.60965906,2.29066526,2.53514342,1.88591024,-0.00000001,0.02364400,0.00000026
0.00147500,0.00009890,98.90151664,340.18842546,0.00000000,0.97815100,1.60790594,2.29063018,2.52772130,1.95250272,-0.00000001,0.02362257,0.00000026
0.00150000,0.00009887,98.86771464,340.80155326,0.00000000,0.97748250,1.60615010,2.29059423,2.52026978,2.02171682,-0.00000001,0.02360104,0.00000027
0.00152500,0.00009883,98.83326961,341.41197306,0.00000000,0.97680152,1.60439145,2.29055739,2.51278983,2.09368741,-0.00000001,0.02357939,0.00000027
0.00155000,0.00009880,98.79817380,342.01965959,0.00000000,0.97610791,1.60262993,2.29051966,2.50528234,2.16855867,-0.00000001,0.02355762,0.00000028
0.00157500,0.00009876,98.76241927,342.62458697,0.00000000,0.97540155,1.60086544,2.29048102,2.49774821,2.24648495,-0.00000002,0.02353575,0.00000029
0.00160000,0.00009873,98.72599791,343.22672856,0.00000000,0.97468227,1.59909789,2.29044145,2.49018829,2.32763164,-0.00000002,0.02351375,0.00000029
0.00162500,0.00009869,98.68890140,343.82605700,0.00000000,0.97394993,1.59732721,2.29040093,2.48260340,2.41217614,-0.00000002,0.02349165,0.00000030
0.00165000,0.00009865,98.65112123,344.42254407,0.00000000,0.97320437,1.59555330,2.29035946,2.47499432,2.50030901,-0.00000002,0.02346942,0.00000030
0.00167500,0.00009861,98.61264866,345.01616063,0.00000000,0.97244545,1.59377606,2.29031702,2.46736182,2.59223515,-0.00000002,0.02344708,0.00000031
0.00170000,0.00009857,98.57347473,345.60687659,0.00000000,0.97167299,1.59199542,2.29027358,2.45970661,2.68817519,-0.00000002,0.02342461,0.00000031
0.00172500,0.00009853,98.53359018,346.19466080,0.00000000,0.97088684,1.59021126,2.29022914,2.45202939,2.78836698,-0.00000002,0.02340203,0.00000032
0.00175000,0.00009849,98.49298550,346.77948095,0.00000000,0.97008682,1.58842351,2.29018367,2.44433080,2.89306730,-0.00000002,0.02337932,0.00000032
0.00177500,0.00009845,98.45165088,347.36130353,0.00000000,0.96927276,1.58663205,2.29013716,2.43661146,3.00255372,-0.00000002,0.02335649,0.00000033
0.00180000,0.00009841,98.40957617,347.94009368,0.00000000,0.96844447,1.58483678,2.29008958,2.42887195,3.11712677,-0.00000002,0.02333354,0.00000033
0.00182500,0.00009837,98.36675089,348.51581512,0.00000000,0.96760177,1.58303760,2.29004093,2.42111281,3.23711228,-0.00000002,0.02331045,0.00000034
0.00185000,0.00009832,98.32316418,349.08843003,0.00000000,0.96674446,1.58123439,2.28999117,2.41333455,3.36286407,-0.00000002,0.02328725,0.00000035
0.00187500,0.00009828,98.27880478,349.65789893,0.00000000,0.96587235,1.57942706,2.28994030,2.40553763,3.49476696,-0.00000002,0.02326391,0.00000035
0.00190000,0.00009823,98.23366100,350.22418057,0.00000000,0.96498522,1.57761547,2.28988828,2.39772247,3.63324021,-0.00000002,0.02324044,0.00000036
0.00192500,0.00009819,98.18772068,350.78723175,0.00000000,0.96408285,1.57579952,2.28983510,2.38988948,3.77874138,-0.00000002,0.02321684,0.00000036
0.00195000,0.00009814,98.14097118,351.34700722,0.00000000,0.96316502,1.57397908,2.28978073,2.38203901,3.93177071,-0.00000002,0.02319310,0.00000037
0.00197500,0.00009809,98.09339930,351.90345945,0.00000000,0.96223150,1.57215402,2.28972515,2.37417136,4.09287617,-0.00000002,0.02316923,0.00000038
0.00200000,0.00009804,98.04499129,352.45653855,0.00000000,0.96128203,1.57032420,2.28966833,2.36628681,4.26265914,-0.00000002,0.02314522,0.00000038
0.00202500,0.00009800,97.99573274,353.00619200,0.00000000,0.96031636,1.56848950,2.28961026,2.35838561,4.44178098,-0.00000002,0.02312107,0.00000039
0.00205000,0.00009795,97.94560861,353.55236444,0.00000000,0.95933422,1.56664976,2.28955089,2.35046795,4.63097056,-0.00000002,0.02309678,0.00000040
0.00207500,0.00009789,97.89460311,354.09499751,0.00000000,0.95833533,1.56480484,2.28949021,2.34253398,4.83103293,-0.00000002,0.02307235,0.00000040
0.00210000,0.00009784,97.84269968,354.63402952,0.00000000,0.95731939,1.56295458,2.28942818,2.33458385,5.04285935,-0.00000002,0.02304777,0.00000041
0.00212500,0.00009779,97.78988090,355.16939524,0.00000000,0.95628608,1.56109882,2.28936478,2.32661763,5.26743891,-0.00000002,0.02302304,0.00000042
0.00215000,0.00009774,97.73612844,355.70102556,0.00000000,0.95523508,1.55923738,2.28929996,2.31863538,5.50587206,-0.00000002,0.02299816,0.00000042
0.00217500,0.00009768,97.68142299,356.22884714,0.00000000,0.95416604,1.55737010,2.28923371,2.31063711,5.75938639,-0.00000002,0.02297312,0.00000043
0.00220000,0.00009763,97.62574414,356.75278210,0.00000000,0.95307859,1.55549678,2.28916597,2.30262283,6.02935523,-0.00000002,0.02294793,0.00000044
0.00222500,0.00009757,97.56907031,357.27274758,0.00000000,0.95197235,1.55361722,2.28909672,2.29459247,6.31731935,-0.00000002,0.02292257,0.00000045
0.00225000,0.00009751,97.51137867,357.78865527,0.00000000,0.95084690,1.55173121,2.28902590,2.28654597,6.62501283,-0.00000002,0.02289706,0.00000045
0.00227500,0.00009745,97.45264495,358.30041092,0.00000000,0.94970180,1.54983855,2.28895349,2.27848324,6.95439365,-0.00000002,0.02287137,0.00000046
0.00230000,0.00009739,97.39284338,358.80791379,0.00000000,0.94853659,1.54793899,2.28887943,2.27040415,7.30768015,-0.00000002,0.02284552,0.00000047
0.00232500,0.00009733,97.33194653,359.31105600,0.00000000,0.94735078,1.54603228,2.28880368,2.26230857,7.68739486,-0.00000003,0.02281949,0.00000048
0.00235000,0.00009727,97.26992511,359.80972181,0.00000000,0.94614383,1.54411818,2.28872619,2.25419635,8.09641722,-0.00000003,0.02279328,0.00000049
0.00237500,0.00009721,97.20674782,360.30378685,0.00000000,0.94491518,1.54219640,2.28864690,2.24606734,8.53804745,-0.00000003,0.02276689,0.00000050
0.00240000,0.00009714,97.14238114,360.79311717,0.00000000,0.94366422,1.54026665,2.28856575,2.23792139,9.01608442,-0.00000003,0.02274031,0.00000050
0.00242500,0.00009708,97.07678908,361.27756824,0.00000000,0.94239030,1.53832861,2.28848268,2.22975836,9.53492106,-0.00000003,0.02271354,0.00000051
0.00245000,0.00009701,97.00993291,361.75698373,0.00000000,0.94109271,1.53638194,2.28839762,2.22157814,10.09966220,-0.00000003,0.02268657,0.00000052
0.00247500,0.00009694,96.94177086,362.23119421,0.00000000,0.93977069,1.53442629,2.28831051,2.21338066,10.71627085,-0.00000003,0.02265939,0.00000053
0.00250000,0.00009687,96.87225776,362.70001554,0.00000000,0.93842343,1.53246125,2.28822126,2.20516592,11.39175142,-0.00000003,0.02263200,0.00000054
0.00252500,0.00009680,96.80134462,363.16324714,0.00000000,0.93705003,1.53048642,2.28812980,2.19693398,12.13438078,-0.00000003,0.02260439,0.00000055
0.00255000,0.00009673,96.72897817,363.62066983,0.00000000,0.93564952,1.52850133,2.28803602,2.18868502,12.95400228,-0.00000003,0.02257655,0.00000057
0.00257500,0.00009666,96.65510032,364.07204343,0.00000000,0.93422084,1.52650549,2.28793983,2.18041940,13.86240309,-0.00000003,0.02254848,0.00000058
0.00260000,0.00009658,96.57964747,364.51710392,0.00000000,0.93276283,1.52449836,2.28784112,2.17213763,14.87380338,-0.00000003,0.02252016,0.00000059
0.00262500,0.00009650,96.50254975,364.95556003,0.00000000,0.93127421,1.52247936,2.28773977,2.16384050,16.00549679,-0.00000003,0.02249158,0.00000060
0.00265000,0.00009642,96.42373015,365.38708923,0.00000000,0.92975357,1.52044782,2.28763566,2.15552914,17.27869871,-0.00000003,0.02246274,0.00000061
0.00267500,0.00009634,96.34310339,365.81133299,0.00000000,0.92819936,1.51840304,2.28752862,2.14720507,18.71968316,-0.00000003,0.02243362,0.00000063
0.00270000,0.00009626,96.26057467,366.22789097,0.00000000,0.92660982,1.51634423,2.28741852,2.13887040,20.36132664,-0.00000003,0.02240420,0.00000064
0.00272500,0.00009618,96.17603801,366.63631407,0.00000000,0.92498303,1.51427050,2.28730515,2.13052793,22.24523431,-0.00000003,0.02237448,0.00000066
0.00275000,0.00009609,96.08937442,367.03609586,0.00000000,0.92331679,1.51218088,2.28718833,2.12218137,24.42471359,-0.00000003,0.02234442,0.00000067
0.00277500,0.00009600,96.00044945,367.42666215,0.00000000,0.92160863,1.51007425,2.28706782,2.11383567,26.96900308,-0.00000004,0.02231402,0.00000069
0.00280000,0.00009591,95.90911033,367.80735790,0.00000000,0.91985574,1.50794935,2.28694337,2.10549734,29.96939705,-0.00000004,0.02228325,0.00000071
0.00282500,0.00009582,95.81518224,368.17743096,0.00000000,0.91805491,1.50580476,2.28681468,2.09717497,33.54829320,-0.00000004,0.02225208,0.00000073
0.00285000,0.00009572,95.71846375,368.53601147,0.00000000,0.91620243,1.50363882,2.28668141,2.08887995,37.87285081,-0.00000004,0.02222048,0.00000075
0.00287500,0.00009562,95.61872088,368.88208567,0.00000000,0.91429398,1.50144964,2.28654317,2.08062743,43.17609735,-0.00000004,0.02218842,0.00000078
0.00290000,0.00009552,95.51567968,369.21446241,0.00000000,0.91232451,1.49923500,2.28639949,2.07243765,49.79037800,-0.00000004,0.02215585,0.00000080
0.00292500,0.00009541,95.40901651,369.53173005,0.00000000,0.91028804,1.49699227,2.28624983,2.06433792,58.20179721,-0.00000004,0.02212273,0.00000083
0.00295000,0.00009530,95.29834581,369.83220130,0.00000000,0.90817747,1.49471835,2.28609355,2.05636534,69.14126783,-0.00000004,0.02208900,0.00000086
0.00297500,0.00009518,95.18320459,370.11384366,0.00000000,0.90598424,1.49240951,2.28592986,2.04857089,83.74072949,-0.00000005,0.02205459,0.00000090
0.00300000,0.00009506,95.06303383,370.37419561,0.00000000,0.90369804,1.49006128,2.28575783,2.04102521,103.80632913,-0.00000005,0.02201942,0.00000093
0.00302500,0.00009494,94.93715888,370.61027763,0.00000000,0.90130641,1.48766824,2.28557632,2.03382689,132.29637003,-0.00000005,0.02198338,0.00000098
0.00305000,0.00009480,94.80477698,370.81853412,0.00000000,0.89879457,1.48522397,2.28538399,2.02711327,174.11626426,-0.00000005,0.02194635,0.00000103
0.00307500,0.00009466,94.66497644,370.99491545,0.00000000,0.89614578,1.48272119,2.28517930,2.02107151,237.17896861,-0.00000006,0.02190819,0.00000109
0.00310000,0.00009452,94.51684959,371.13537811,0.00000000,0.89334349,1.48015260,2.28496072,2.01593910,332.55592980,-0.00000006,0.02186877,0.00000115
0.00312500,0.00009436,94.35981504,371.23732216,0.00000000,0.89037747,1.47751338,2.28472726,2.01196309,468.78038835,-0.00000006,0.02182800,0.00000122
0.00315000,0.00009419,94.19420228,371.30221168,0.00000000,0.88725477,1.47480580,2.28447942,2.00927705,633.45356368,-0.00000006,0.02178592,0.00000128
0.00317500,0.00009402,94.02166961,371.33746510,0.00000000,0.88400744,1.47204243,2.28421993,2.00774807,782.52799452,-0.00000007,0.02174278,0.00000132
0.00320000,0.00009384,93.84464386,371.35396655,0.00000000,0.88068172,1.46924187,2.28395278,2.00700918,879.29878257,-0.00000007,0.02169895,0.00000134
0.00322500,0.00009367,93.66516894,371.36090379,0.00000000,0.87731639,1.46641984,2.28368135,2.00669074,927.49797303,-0.00000007,0.02165473,0.00000135
0.00325000,0.00009348,93.48443139,371.36362459,0.00000000,0.87393389,1.46358546,2.28340761,2.00656137,947.87253452,-0.00000007,0.02161030,0.00000135
0.00327500,0.00009330,93.30298298,371.36462513,0.00000000,0.87054466,1.46074297,2.28313247,2.00650973,955.59149004,-0.00000007,0.02156573,0.00000136
0.00330000,0.00009312,93.12105275,371.36494859,0.00000000,0.86715305,1.45789412,2.28285631,2.00648875,958.11378659,-0.00000007,0.02152107,0.00000136
0.00332500,0.00009294,92.93873045,371.36500977,0.00000000,0.86376076,1.45503959,2.28257927,2.00647963,958.59237301,-0.00000007,0.02147633,0.00000136
0.00335000,0.00009276,92.75604976,371.36497005,0.00000000,0.86036848,1.45217963,2.28230141,2.00647505,958.28165499,-0.00000007,0.02143150,0.00000136
0.00337500,0.00009257,92.57302242,371.36489158,0.00000000,0.85697645,1.44931431,2.28202275,2.00647220,957.66826178,-0.00000007,0.02138661,0.00000136
0.00340000,0.00009239,92.38965172,371.36479812,0.00000000,0.85358477,1.44644364,2.28174329,2.00647000,956.93880713,-0.00000007,0.02134163,0.00000136
0.00342500,0.00009221,92.20593767,371.36469875,0.00000000,0.85019349,1.44356760,2.28146303,2.00646803,956.16440320,-0.00000007,0.02129658,0.00000136
0.00345000,0.00009202,92.02187904,371.36459691,0.00000000,0.84680262,1.44068617,2.28118196,2.00646615,955.37202901,-0.00000007,0.02125145,0.00000136
0.00347500,0.00009184,91.83747412,371.36449389,0.00000000,0.84341217,1.43779932,2.28090008,2.00646430,954.57188009,-0.00000007,0.02120625,0.00000136
0.00350000,0.00009165,91.65272098,371.36439020,0.00000000,0.84002213,1.43490702,2.28061739,2.00646245,953.76779280,-0.00000007,0.02116096,0.00000136
0.00352500,0.00009147,91.46761764,371.36428600,0.00000000,0.83663251,1.43200924,2.28033387,2.00646059,952.96120196,-0.00000007,0.02111560,0.00000136
0.00355000,0.00009128,91.28216203,371.36418138,0.00000000,0.83324331,1.42910594,2.28004953,2.00645871,952.15263831,-0.00000007,0.02107017,0.00000136
0.00357500,0.00009110,91.09635208,371.36407635,0.00000000,0.82985454,1.42619709,2.27976435,2.00645683,951.34229327,-0.00000007,0.02102465,0.00000136
0.00360000,0.00009091,90.91018568,371.36397091,0.00000000,0.82646619,1.42328266,2.27947834,2.00645494,950.53023124,-0.00000007,0.02097905,0.00000136
0.00362500,0.00009072,90.72366072,371.36386508,0.00000000,0.82307826,1.42036262,2.27919148,2.00645304,949.71646918,-0.00000007,0.02093338,0.00000136
0.00365000,0.00009054,90.53677505,371.36375884,0.00000000,0.81969076,1.41743694,2.27890376,2.00645112,948.90100635,-0.00000007,0.02088762,0.00000135
0.00367500,0.00009035,90.34952650,371.36365219,0.00000000,0.81630369,1.41450557,2.27861520,2.00644919,948.08383540,-0.00000007,0.02084178,0.00000135
0.00370000,0.00009016,90.16191287,371.36354514,0.00000000,0.81291705,1.41156848,2.27832577,2.00644725,947.26494641,-0.00000007,0.02079586,0.00000135
0.00372500,0.00008997,89.97393196,371.36343767,0.00000000,0.80953084,1.40862565,2.27803547,2.00644529,946.44432849,-0.00000007,0.02074986,0.00000135
0.00375000,0.00008979,89.78558153,371.36332980,0.00000000,0.80614507,1.40567703,2.27774429,2.00644333,945.62197028,-0.00000007,0.02070378,0.00000135
0.00377500,0.00008960,89.59685933,371.36322150,0.00000000,0.80275972,1.40272259,2.27745224,2.00644135,944.79786018,-0.00000007,0.02065762,0.00000135
0.00380000,0.00008941,89.40776307,371.36311278,0.00000000,0.79937481,1.39976229,2.27715930,2.00643936,943.97198642,-0.00000007,0.02061137,0.00000135
0.00382500,0.00008922,89.21829044,371.36300364,0.00000000,0.79599033,1.39679610,2.27686546,2.00643735,943.14433710,-0.00000006,0.02056504,0.00000135
0.00385000,0.00008903,89.02843913,371.36289407,0.00000000,0.79260630,1.39382398,2.27657072,2.00643533,942.31490016,-0.00000006,0.02051862,0.00000135
0.00387500,0.00008884,88.83820678,371.36278407,0.00000000,0.78922270,1.39084590,2.27627508,2.00643330,941.48366342,-0.00000006,0.02047212,0.00000135
0.00390000,0.00008865,88.64759101,371.36267363,0.00000000,0.78583954,1.38786181,2.27597852,2.00643126,940.65061455,-0.00000006,0.02042554,0.00000135
0.00392500,0.00008846,88.45658941,371.36256276,0.00000000,0.78245682,1.38487169,2.27568104,2.00642920,939.81574111,-0.00000006,0.02037887,0.00000135
0.00395000,0.00008827,88.26519958,371.36245145,0.00000000,0.77907455,1.38187548,2.27538264,2.00642713,938.97903049,-0.00000006,0.02033211,0.00000135
0.00397500,0.00008807,88.07341904,371.36233969,0.00000000,0.77569271,1.37887316,2.27508330,2.00642504,938.14046995,-0.00000006,0.02028527,0.00000135
0.00400000,0.00008788,87.88124532,371.36222748,0.00000000,0.77231133,1.37586468,2.27478302,2.00642295,937.30004663,-0.00000006,0.02023833,0.00000135
0.00402500,0.00008769,87.68867592,371.36211482,0.00000000,0.76893039,1.37285001,2.27448179,2.00642083,936.45774748,-0.00000006,0.02019132,0.00000135
0.00405000,0.00008750,87.49570831,371.36200170,0.00000000,0.76554990,1.36982910,2.27417961,2.00641871,935.61355933,-0.00000006,0.02014421,0.00000135
0.00407500,0.00008730,87.30233992,371.36188813,0.00000000,0.76216986,1.36680192,2.27387647,2.00641657,934.76746887,-0.00000006,0.02009701,0.00000135
0.00410000,0.00008711,87.10856817,371.36177409,0.00000000,0.75879026,1.36376842,2.27357235,2.00641441,933.91946260,-0.00000006,0.02004973,0.00000135
0.00412500,0.00008691,86.91439044,371.36165958,0.00000000,0.75541113,1.36072857,2.27326726,2.00641224,933.06952690,-0.00000006,0.02000235,0.00000135
0.00415000,0.00008672,86.71980410,371.36154461,0.00000000,0.75203244,1.35768232,2.27296119,2.00641006,932.21764798,-0.00000006,0.01995488,0.00000135
0.00417500,0.00008652,86.52480646,371.36142916,0.00000000,0.74865421,1.35462963,2.27265412,2.00640786,931.36381188,-0.00000006,0.01990733,0.00000135
0.00420000,0.00008633,86.32939484,371.36131323,0.00000000,0.74527644,1.35157046,2.27234606,2.00640565,930.50800450,-0.00000006,0.01985968,0.00000135
0.00422500,0.00008613,86.13356649,371.36119682,0.00000000,0.74189913,1.34850476,2.27203698,2.00640342,929.65021155,-0.00000006,0.01981193,0.00000135
0.00425000,0.00008594,85.93731865,371.36107992,0.00000000,0.73852227,1.34543250,2.27172690,2.00640118,928.79041859,-0.00000006,0.01976410,0.00000135
0.00427500,0.00008574,85.74064854,371.36096253,0.00000000,0.73514588,1.34235363,2.27141579,2.00639892,927.92861099,-0.00000006,0.01971617,0.00000135
0.00430000,0.00008554,85.54355333,371.36084464,0.00000000,0.73176995,1.33926810,2.27110365,2.00639664,927.06477397,-0.00000006,0.01966815,0.00000135
0.00432500,0.00008535,85.34603017,371.36072626,0.00000000,0.72839449,1.33617587,2.27079047,2.00639435,926.19889257,-0.00000006,0.01962003,0.00000135
0.00435000,0.00008515,85.14807616,371.36060737,0.00000000,0.72501949,1.33307689,2.27047624,2.00639205,925.33095162,-0.00000006,0.01957181,0.00000135
