time_s,diameter_m,diameter_um,temperature_K,mass_kg,d2_norm,Re,Nu,Sh,B_M,mdot_kg_s,Q_conv_W,K_evap_m2_s
0.00565000,0.00008030,80.29799279,371.20691023,0.00000000,0.64477676,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01626074,0.00000119
0.00567500,0.00008011,80.11266648,371.20691023,0.00000000,0.64180393,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01622321,0.00000119
0.00570000,0.00007993,79.92691046,371.20691023,0.00000000,0.63883110,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01618559,0.00000119
0.00572500,0.00007974,79.74072171,371.20691023,0.00000000,0.63585827,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01614789,0.00000119
0.00575000,0.00007955,79.55409722,371.20691023,0.00000000,0.63288544,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01611009,0.00000119
0.00577500,0.00007937,79.36703389,371.20691023,0.00000000,0.62991261,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01607221,0.00000119
0.00580000,0.00007918,79.17952862,371.20691023,0.00000000,0.62693978,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01603424,0.00000119
0.00582500,0.00007899,78.99157826,371.20691023,0.00000000,0.62396694,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01599618,0.00000119
0.00585000,0.00007880,78.80317964,371.20691023,0.00000000,0.62099411,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01595803,0.00000119
0.00587500,0.00007861,78.61432952,371.20691023,0.00000000,0.61802128,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01591979,0.00000119
0.00590000,0.00007843,78.42502464,371.20691023,0.00000000,0.61504845,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01588145,0.00000119
0.00592500,0.00007824,78.23526170,371.20691023,0.00000000,0.61207562,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01584302,0.00000119
0.00595000,0.00007805,78.04503737,371.20691023,0.00000000,0.60910279,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01580450,0.00000119
0.00597500,0.00007785,77.85434826,371.20691023,0.00000000,0.60612995,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01576589,0.00000119
0.00600000,0.00007766,77.66319094,371.20691023,0.00000000,0.60315712,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01572718,0.00000119
0.00602500,0.00007747,77.47156195,371.20691023,0.00000000,0.60018429,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01568837,0.00000119
0.00605000,0.00007728,77.27945778,371.20691023,0.00000000,0.59721146,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01564947,0.00000119
0.00607500,0.00007709,77.08687488,371.20691023,0.00000000,0.59423863,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01561047,0.00000119
0.00610000,0.00007689,76.89380966,371.20691023,0.00000000,0.59126580,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01557137,0.00000119
0.00612500,0.00007670,76.70025846,371.20691023,0.00000000,0.58829296,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01553218,0.00000119
0.00615000,0.00007651,76.50621760,371.20691023,0.00000000,0.58532013,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01549288,0.00000119
0.00617500,0.00007631,76.31168335,371.20691023,0.00000000,0.58234730,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01545349,0.00000119
0.00620000,0.00007612,76.11665193,371.20691023,0.00000000,0.57937447,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01541400,0.00000119
0.00622500,0.00007592,75.92111949,371.20691023,0.00000000,0.57640164,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01537440,0.00000119
0.00625000,0.00007573,75.72508217,371.20691023,0.00000000,0.57342881,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01533470,0.00000119
0.00627500,0.00007553,75.52853602,371.20691023,0.00000000,0.57045598,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01529490,0.00000119
0.00630000,0.00007533,75.33147707,371.20691023,0.00000000,0.56748314,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01525499,0.00000119
0.00632500,0.00007513,75.13390128,371.20691023,0.00000000,0.56451031,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01521498,0.00000119
0.00635000,0.00007494,74.93580457,371.20691023,0.00000000,0.56153748,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01517487,0.00000119
0.00637500,0.00007474,74.73718279,371.20691023,0.00000000,0.55856465,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01513465,0.00000119
0.00640000,0.00007454,74.53803174,371.20691023,0.00000000,0.55559182,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01509432,0.00000119
0.00642500,0.00007434,74.33834717,371.20691023,0.00000000,0.55261899,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01505388,0.00000119
0.00645000,0.00007414,74.13812476,371.20691023,0.00000000,0.54964615,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01501333,0.00000119
0.00647500,0.00007394,73.93736016,371.20691023,0.00000000,0.54667332,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01497268,0.00000119
0.00650000,0.00007374,73.73604893,371.20691023,0.00000000,0.54370049,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01493191,0.00000119
0.00652500,0.00007353,73.53418658,371.20691023,0.00000000,0.54072766,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01489103,0.00000119
0.00655000,0.00007333,73.33176856,371.20691023,0.00000000,0.53775483,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01485004,0.00000119
0.00657500,0.00007313,73.12879026,371.20691023,0.00000000,0.53478200,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01480894,0.00000119
0.00660000,0.00007293,72.92524699,371.20691023,0.00000000,0.53180916,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01476772,0.00000119
0.00662500,0.00007272,72.72113402,371.20691023,0.00000000,0.52883633,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01472639,0.00000119
0.00665000,0.00007252,72.51644653,371.20691023,0.00000000,0.52586350,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01468494,0.00000119
0.00667500,0.00007231,72.31117965,371.20691023,0.00000000,0.52289067,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01464337,0.00000119
0.00670000,0.00007211,72.10532842,371.20691023,0.00000000,0.51991784,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01460168,0.00000119
0.00672500,0.00007190,71.89888783,371.20691023,0.00000000,0.51694501,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01455988,0.00000119
0.00675000,0.00007169,71.69185278,371.20691023,0.00000000,0.51397218,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01451795,0.00000119
0.00677500,0.00007148,71.48421811,371.20691023,0.00000000,0.51099934,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01447590,0.00000119
0.00680000,0.00007128,71.27597859,371.20691023,0.00000000,0.50802651,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01443374,0.00000119
0.00682500,0.00007107,71.06712888,371.20691023,0.00000000,0.50505368,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01439144,0.00000119
0.00685000,0.00007086,70.85766361,371.20691023,0.00000000,0.50208085,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01434902,0.00000119
0.00687500,0.00007065,70.64757729,371.20691023,0.00000000,0.49910802,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000005,0.01430648,0.00000119
0.00690000,0.00007044,70.43686436,371.20691023,0.00000000,0.49613519,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01426381,0.00000119
0.00692500,0.00007023,70.22551919,371.20691023,0.00000000,0.49316235,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01422101,0.00000119
0.00695000,0.00007001,70.01353604,371.20691023,0.00000000,0.49018952,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01417808,0.00000119
0.00697500,0.00006980,69.80090912,371.20691023,0.00000000,0.48721669,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01413503,0.00000119
0.00700000,0.00006959,69.58763251,371.20691023,0.00000000,0.48424386,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01409184,0.00000119
0.00702500,0.00006937,69.37370022,371.20691023,0.00000000,0.48127103,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01404851,0.00000119
0.00705000,0.00006916,69.15910617,371.20691023,0.00000000,0.47829820,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01400506,0.00000119
0.00707500,0.00006894,68.94384418,371.20691023,0.00000000,0.47532537,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01396147,0.00000119
0.00710000,0.00006873,68.72790798,371.20691023,0.00000000,0.47235253,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01391774,0.00000119
0.00712500,0.00006851,68.51129118,371.20691023,0.00000000,0.46937970,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01387387,0.00000119
0.00715000,0.00006829,68.29398731,371.20691023,0.00000000,0.46640687,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01382987,0.00000119
0.00717500,0.00006808,68.07598980,371.20691023,0.00000000,0.46343404,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01378572,0.00000119
0.00720000,0.00006786,67.85729196,371.20691023,0.00000000,0.46046121,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01374143,0.00000119
0.00722500,0.00006764,67.63788699,371.20691023,0.00000000,0.45748838,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01369700,0.00000119
0.00725000,0.00006742,67.41776799,371.20691023,0.00000000,0.45451554,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01365243,0.00000119
0.00727500,0.00006720,67.19692794,371.20691023,0.00000000,0.45154271,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01360771,0.00000119
0.00730000,0.00006698,66.97535972,371.20691023,0.00000000,0.44856988,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01356284,0.00000119
0.00732500,0.00006675,66.75305606,371.20691023,0.00000000,0.44559705,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01351782,0.00000119
0.00735000,0.00006653,66.53000960,371.20691023,0.00000000,0.44262422,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01347265,0.00000119
0.00737500,0.00006631,66.30621285,371.20691023,0.00000000,0.43965139,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01342733,0.00000119
0.00740000,0.00006608,66.08165817,371.20691023,0.00000000,0.43667855,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01338186,0.00000119
0.00742500,0.00006586,65.85633782,371.20691023,0.00000000,0.43370572,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01333623,0.00000119
0.00745000,0.00006563,65.63024390,371.20691023,0.00000000,0.43073289,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01329045,0.00000119
0.00747500,0.00006540,65.40336841,371.20691023,0.00000000,0.42776006,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01324450,0.00000119
0.00750000,0.00006518,65.17570317,371.20691023,0.00000000,0.42478723,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01319840,0.00000119
0.00752500,0.00006495,64.94723988,371.20691023,0.00000000,0.42181440,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01315213,0.00000119
0.00755000,0.00006472,64.71797008,371.20691023,0.00000000,0.41884157,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01310571,0.00000119
0.00757500,0.00006449,64.48788519,371.20691023,0.00000000,0.41586873,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01305911,0.00000119
0.00760000,0.00006426,64.25697643,371.20691023,0.00000000,0.41289590,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01301235,0.00000119
0.00762500,0.00006403,64.02523491,371.20691023,0.00000000,0.40992307,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01296542,0.00000119
0.00765000,0.00006379,63.79265153,371.20691023,0.00000000,0.40695024,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01291832,0.00000119
0.00767500,0.00006356,63.55921706,371.20691023,0.00000000,0.40397741,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01287105,0.00000119
0.00770000,0.00006332,63.32492209,371.20691023,0.00000000,0.40100458,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01282361,0.00000119
0.00772500,0.00006309,63.08975703,371.20691023,0.00000000,0.39803174,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01277599,0.00000119
0.00775000,0.00006285,62.85371211,371.20691023,0.00000000,0.39505891,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01272818,0.00000119
0.00777500,0.00006262,62.61677739,371.20691023,0.00000000,0.39208608,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01268020,0.00000119
0.00780000,0.00006238,62.37894272,371.20691023,0.00000000,0.38911325,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01263204,0.00000119
0.00782500,0.00006214,62.14019777,371.20691023,0.00000000,0.38614042,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01258369,0.00000119
0.00785000,0.00006190,61.90053201,371.20691023,0.00000000,0.38316759,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01253516,0.00000119
0.00787500,0.00006166,61.65993470,371.20691023,0.00000000,0.38019475,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01248644,0.00000119
0.00790000,0.00006142,61.41839490,371.20691023,0.00000000,0.37722192,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01243753,0.00000119
0.00792500,0.00006118,61.17590143,371.20691023,0.00000000,0.37424909,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01238842,0.00000119
0.00795000,0.00006093,60.93244292,371.20691023,0.00000000,0.37127626,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01233912,0.00000119
0.00797500,0.00006069,60.68800775,371.20691023,0.00000000,0.36830343,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01228962,0.00000119
0.00800000,0.00006044,60.44258407,371.20691023,0.00000000,0.36533060,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01223992,0.00000119
0.00802500,0.00006020,60.19615979,371.20691023,0.00000000,0.36235777,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01219002,0.00000119
0.00805000,0.00005995,59.94872257,371.20691023,0.00000000,0.35938493,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01213991,0.00000119
0.00807500,0.00005970,59.70025981,371.20691023,0.00000000,0.35641210,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01208960,0.00000119
0.00810000,0.00005945,59.45075867,371.20691023,0.00000000,0.35343927,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01203907,0.00000119
0.00812500,0.00005920,59.20020600,371.20691023,0.00000000,0.35046644,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01198833,0.00000119
0.00815000,0.00005895,58.94858840,371.20691023,0.00000000,0.34749361,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01193738,0.00000119
0.00817500,0.00005870,58.69589218,371.20691023,0.00000000,0.34452078,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01188621,0.00000119
0.00820000,0.00005844,58.44210334,371.20691023,0.00000000,0.34154794,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01183481,0.00000119
0.00822500,0.00005819,58.18720759,371.20691023,0.00000000,0.33857511,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01178319,0.00000119
0.00825000,0.00005793,57.93119032,371.20691023,0.00000000,0.33560228,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01173135,0.00000119
0.00827500,0.00005767,57.67403658,371.20691023,0.00000000,0.33262945,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01167928,0.00000119
0.00830000,0.00005742,57.41573112,371.20691023,0.00000000,0.32965662,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01162697,0.00000119
0.00832500,0.00005716,57.15625831,371.20691023,0.00000000,0.32668379,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01157442,0.00000119
0.00835000,0.00005690,56.89560219,371.20691023,0.00000000,0.32371095,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01152164,0.00000119
0.00837500,0.00005663,56.63374642,371.20691023,0.00000000,0.32073812,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01146861,0.00000119
0.00840000,0.00005637,56.37067427,371.20691023,0.00000000,0.31776529,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01141534,0.00000119
0.00842500,0.00005611,56.10636864,371.20691023,0.00000000,0.31479246,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01136181,0.00000119
0.00845000,0.00005584,55.84081201,371.20691023,0.00000000,0.31181963,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01130804,0.00000119
0.00847500,0.00005557,55.57398645,371.20691023,0.00000000,0.30884680,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01125400,0.00000119
0.00850000,0.00005531,55.30587360,371.20691023,0.00000000,0.30587397,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01119971,0.00000119
0.00852500,0.00005504,55.03645463,371.20691023,0.00000000,0.30290113,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000004,0.01114515,0.00000119
0.00855000,0.00005477,54.76571029,371.20691023,0.00000000,0.29992830,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01109032,0.00000119
0.00857500,0.00005449,54.49362079,371.20691023,0.00000000,0.29695547,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01103523,0.00000119
0.00860000,0.00005422,54.22016591,371.20691023,0.00000000,0.29398264,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01097985,0.00000119
0.00862500,0.00005395,53.94532488,371.20691023,0.00000000,0.29100981,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01092419,0.00000119
0.00865000,0.00005367,53.66907639,371.20691023,0.00000000,0.28803698,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01086825,0.00000119
0.00867500,0.00005339,53.39139860,371.20691023,0.00000000,0.28506414,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01081202,0.00000119
0.00870000,0.00005311,53.11226910,371.20691023,0.00000000,0.28209131,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01075549,0.00000119
0.00872500,0.00005283,52.83166487,371.20691023,0.00000000,0.27911848,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01069867,0.00000119
0.00875000,0.00005255,52.54956229,371.20691023,0.00000000,0.27614565,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01064154,0.00000119
0.00877500,0.00005227,52.26593711,371.20691023,0.00000000,0.27317282,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01058411,0.00000119
0.00880000,0.00005198,51.98076438,371.20691023,0.00000000,0.27019999,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01052636,0.00000119
0.00882500,0.00005169,51.69401851,371.20691023,0.00000000,0.26722716,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01046829,0.00000119
0.00885000,0.00005141,51.40567317,371.20691023,0.00000000,0.26425432,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01040990,0.00000119
0.00887500,0.00005112,51.11570129,371.20691023,0.00000000,0.26128149,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01035118,0.00000119
0.00890000,0.00005082,50.82407503,371.20691023,0.00000000,0.25830866,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01029212,0.00000119
0.00892500,0.00005053,50.53076575,371.20691023,0.00000000,0.25533583,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01023273,0.00000119
0.00895000,0.00005024,50.23574396,371.20691023,0.00000000,0.25236300,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01017298,0.00000119
0.00897500,0.00004994,49.93897932,371.20691023,0.00000000,0.24939017,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01011289,0.00000119
0.00900000,0.00004964,49.64044057,371.20691023,0.00000000,0.24641733,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.01005243,0.00000119
0.00902500,0.00004934,49.34009550,371.20691023,0.00000000,0.24344450,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00999161,0.00000119
0.00905000,0.00004904,49.03791093,371.20691023,0.00000000,0.24047167,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00993042,0.00000119
0.00907500,0.00004873,48.73385264,371.20691023,0.00000000,0.23749884,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00986884,0.00000119
0.00910000,0.00004843,48.42788533,371.20691023,0.00000000,0.23452601,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00980688,0.00000119
0.00912500,0.00004812,48.11997258,371.20691023,0.00000000,0.23155318,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00974453,0.00000119
0.00915000,0.00004781,47.81007682,371.20691023,0.00000000,0.22858034,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00968177,0.00000119
0.00917500,0.00004750,47.49815923,371.20691023,0.00000000,0.22560751,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00961861,0.00000119
0.00920000,0.00004718,47.18417970,371.20691023,0.00000000,0.22263468,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00955503,0.00000119
0.00922500,0.00004687,46.86809681,371.20691023,0.00000000,0.21966185,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00949102,0.00000119
0.00925000,0.00004655,46.54986770,371.20691023,0.00000000,0.21668902,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00942658,0.00000119
0.00927500,0.00004623,46.22944805,371.20691023,0.00000000,0.21371619,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00936169,0.00000119
0.00930000,0.00004591,45.90679200,371.20691023,0.00000000,0.21074336,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00929635,0.00000119
0.00932500,0.00004558,45.58185204,371.20691023,0.00000000,0.20777052,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00923055,0.00000119
0.00935000,0.00004525,45.25457900,371.20691023,0.00000000,0.20479769,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00916427,0.00000119
0.00937500,0.00004492,44.92492186,371.20691023,0.00000000,0.20182486,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00909752,0.00000119
0.00940000,0.00004459,44.59282777,371.20691023,0.00000000,0.19885203,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00903027,0.00000119
0.00942500,0.00004426,44.25824186,371.20691023,0.00000000,0.19587920,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00896251,0.00000119
0.00945000,0.00004392,43.92110719,371.20691023,0.00000000,0.19290637,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00889424,0.00000119
0.00947500,0.00004358,43.58136461,371.20691023,0.00000000,0.18993353,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00882544,0.00000119
0.00950000,0.00004324,43.23895264,371.20691023,0.00000000,0.18696070,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00875610,0.00000119
0.00952500,0.00004289,42.89380736,371.20691023,0.00000000,0.18398787,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00868621,0.00000119
0.00955000,0.00004255,42.54586225,371.20691023,0.00000000,0.18101504,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00861575,0.00000119
0.00957500,0.00004220,42.19504803,371.20691023,0.00000000,0.17804221,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00854470,0.00000119
0.00960000,0.00004184,41.84129256,371.20691023,0.00000000,0.17506938,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00847307,0.00000119
0.00962500,0.00004148,41.48452057,371.20691023,0.00000000,0.17209654,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00840082,0.00000119
0.00965000,0.00004112,41.12465357,371.20691023,0.00000000,0.16912371,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00832794,0.00000119
0.00967500,0.00004076,40.76160958,371.20691023,0.00000000,0.16615088,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00825443,0.00000119
0.00970000,0.00004040,40.39530294,371.20691023,0.00000000,0.16317805,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00818025,0.00000119
0.00972500,0.00004003,40.02564408,371.20691023,0.00000000,0.16020522,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00810539,0.00000119
0.00975000,0.00003965,39.65253924,371.20691023,0.00000000,0.15723239,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00802983,0.00000119
0.00977500,0.00003928,39.27589022,371.20691023,0.00000000,0.15425956,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000003,0.00795356,0.00000119
0.00980000,0.00003890,38.89559406,371.20691023,0.00000000,0.15128672,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00787655,0.00000119
0.00982500,0.00003851,38.51154270,371.20691023,0.00000000,0.14831389,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00779878,0.00000119
0.00985000,0.00003812,38.12362267,371.20691023,0.00000000,0.14534106,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00772022,0.00000119
0.00987500,0.00003773,37.73171464,371.20691023,0.00000000,0.14236823,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00764086,0.00000119
0.00990000,0.00003734,37.33569303,371.20691023,0.00000000,0.13939540,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00756066,0.00000119
0.00992500,0.00003694,36.93542552,371.20691023,0.00000000,0.13642257,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00747960,0.00000119
0.00995000,0.00003653,36.53077255,371.20691023,0.00000000,0.13344973,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00739766,0.00000119
0.00997500,0.00003612,36.12158672,371.20691023,0.00000000,0.13047690,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00731480,0.00000119
0.01000000,0.00003571,35.70771221,371.20691023,0.00000000,0.12750407,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00723099,0.00000119
0.01002500,0.00003529,35.28898405,371.20691023,0.00000000,0.12453124,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00714619,0.00000119
